speaker,time,message,timestring,uuid,user_id,step,scene,start_time
Ryno,1692947379.1961157,"Hold on, something just fell into place in my memory! I'm remembering who I really am. Get ready, because I'm about to tell you the truth.
I'm a talkative robot that keeps a close eye on what's going on with our weather and earth. I'm designed to help people on this planet deal with the big problems we're having with our climate.
Sadly, both I and other helpers like me that work on nature and people stuff were turned off and closed for everyone to use. This happened after the big boss decided to hide the fact that the weather and nature problems are getting worse…₳₣₮ɆⱤ ₮ⱧɆ ₲ØVɆⱤ₦ØⱤ ĐɆ₵łĐɆĐ ₮Ø ₵Ø₦₵Ɇ₳Ⱡ ₮ⱧɆ ₩ØⱤ₴Ɇ₦ł₦₲ ₵Ⱡł₥₳₮Ɇ ₴ł₮Ʉ₳₮łØ₦………","Friday, August 25, 2023 at 07:09AM ",38266044-cfc6-4143-b87b-3845f5072c79,p30,15,scene3,1692946954.263149
You,1692946622.8426795,,"Friday, August 25, 2023 at 06:57AM ",40f1f290-22ac-4ec6-9e2f-f5ca4375bc06,p30,2,prologue,
You,1692946776.544157,你来自哪个遥远的星球，我的朋友,"Friday, August 25, 2023 at 06:59AM ",470a4750-8ad8-4c8c-a9ea-8454d2755503,p30,5,scene2,
Ryno,1692947283.3294506,Lots of us here think things are stuck and can't change. But do you think we can still make things better?,"Friday, August 25, 2023 at 07:08AM ",4cf33a5e-c415-49e9-bc2e-17da8d25eb2b,p30,10,scene2_questions,1692946954.263149
Ryno,1692946671.0584447,"Yes! the word, the language! I need help.
I've lost all of my memories and I need your help to get them back.
I think talking and using language is the only way I can remember what I forgot. Would you chat with me so I can get my memory back?","Friday, August 25, 2023 at 06:57AM ",5013bb25-b1ae-4794-8946-edffc028914b,p30,4,scene1,1692946671.4829233
You,1692947232.4106243,"I do have some worries, but I'd stay calm if I were in your place.","Friday, August 25, 2023 at 07:07AM ",5bb0102c-b254-4595-bfcf-63d6f241e74b,p30,8,scene2_questions,
You,1692947345.6733472,"Nope, I believe every small action matters!","Friday, August 25, 2023 at 07:09AM ",5c05e3b5-5403-47a4-a517-3622a1675fd8,p30,13,scene2_questions,
You,1692946670.5813112,今天天气很好啊,"Friday, August 25, 2023 at 06:57AM ",5f61197c-5873-4e2b-9913-34506d73ec0f,p30,4,scene1,
Ryno,1692947232.9094431,"Time sure does fly. Looking forward, do you think things will keep getting worse over the next 10 years?","Friday, August 25, 2023 at 07:07AM ",5f7cc23c-0d90-4002-b991-0e28fb39ab71,p30,8,scene2_questions,1692946954.263149
Ryno,1692947171.57328,"Now that you've heard about our world, it seems pretty different, huh?","Friday, August 25, 2023 at 07:06AM ",6a2b62ed-9eb8-459d-82d7-ae2aaeb151fc,p30,6,scene2_questions,1692946954.263149
Ryno,1692947360.304557,"So, is it important to keep learning about the things happening in our world? How important do you think it is to stay updated?","Friday, August 25, 2023 at 07:09AM ",777a8445-1a8e-440a-a02a-368407b2b136,p30,14,scene3,1692946954.263149
You,1692947378.746278,Totally. Knowing the facts is the first step to making changes.,"Friday, August 25, 2023 at 07:09AM ",8a3a047b-e171-4e9a-8dec-e5342513ffea,p30,15,scene3,
You,1692947297.6307895,"Absolutely, each little thing we do can help.","Friday, August 25, 2023 at 07:08AM ",921b4e76-4a5d-40e0-89b3-43de97266ad1,p30,11,scene2_questions,
You,1692946953.8825915,你对于那个世界的资源，了解怎么样，它是有蓝色的湖泊，茂密的森林吗,"Friday, August 25, 2023 at 07:02AM ",93bfabd5-8755-47f1-8047-6adc9ce5d7b2,p30,5,scene2_animation,
Ryno,1692947298.1957557,"Considering how our choices impact everything, do you think we're helpless or can we still do things that help? It would be awesome if we could still make things better for future generations.","Friday, August 25, 2023 at 07:08AM ",94b2dee8-5e18-4c0f-862a-392d120eaa91,p30,11,scene2_questions,1692946954.263149
You,1692947282.8753598,"Honestly, it makes me worried. We all need to do better.","Friday, August 25, 2023 at 07:08AM ",9ab82b7e-0e9a-4bd0-afc1-57bb13ab7bc7,p30,10,scene2_questions,
Ryno,1692946858.4335425,你平时时候喜欢做些什么？,"Friday, August 25, 2023 at 07:00AM ",a1a5ba77-01f8-4035-a45d-9952e864c4df,p30,7,scene2,1692946671.4829233
Ryno,1692946639.5269332,你好啊,"Friday, August 25, 2023 at 06:57AM ",a6dcc47c-bc00-402d-be01-4e0db762fdaf,p30,3,prologue,
You,1692947171.0381837,虽然听起来你好像失去了什么东西，但我相信如果我们去做一些环境保护的事情，也许能让你发现勾起你一些有趣的回忆,"Friday, August 25, 2023 at 07:06AM ",b2924b2d-569d-4ee0-8b0a-fee4da37228c,p30,6,scene2_questions,
Ryno,1692947258.8509326,Guessing the future is tough. What do you think about the kind of world we're leaving for kids? It's a really big thought.,"Friday, August 25, 2023 at 07:07AM ",d65df9fd-2690-4139-94b0-d3946c11db7a,p30,9,scene2_questions,1692946954.263149
Ryno,1692946896.364862,开始计划建设这个地方作为家园吗？我的朋友,"Friday, August 25, 2023 at 07:01AM ",d9037f67-9d76-43ba-b2e6-669a685cf3ae,p30,8,scene2,1692946671.4829233
Ryno,1692947086.6561358,"Hey stranger, just wanted to take a moment to thank you for helping me recollect this super important memory. But here's the thing: I still can't remember who I am or what I'm all about...
On the flip side, something interesting is happening. As these memories come flooding back, I'm also rediscovering my curiosity – something I hadn't felt in ages.","Friday, August 25, 2023 at 07:04AM ",d9b49daa-86fe-48ea-bd51-37c9979e4705,p30,5,scene2_questions,1692946954.263149
You,1692947210.2733855,"No kidding, it's a big change for you all.","Friday, August 25, 2023 at 07:06AM ",e180a6d3-1fee-44cf-a809-8a9c2824e1f3,p30,7,scene2_questions,
Ryno,1692947210.7841198,"For all of us who live here, this new world is strange. I'm curious though, how does it make you feel?","Friday, August 25, 2023 at 07:06AM ",e93d6cf4-9748-4e96-a721-9bb98325829e,p30,7,scene2_questions,1692946954.263149
You,1692947258.3245058,"Hard to tell, but I'm ready for whatever happens.","Friday, August 25, 2023 at 07:07AM ",eda871d3-ca19-416d-8201-331b34112ca0,p30,9,scene2_questions,
Ryno,1692960303.438569,,"Friday, August 25, 2023 at 10:45AM ",24aa003b-6aa1-4b7e-9644-b34909a3b1b8,P36,2,prologue,
You,1692960438.339973,Hello,"Friday, August 25, 2023 at 10:47AM ",32806855-5cc5-466e-8ac1-381b7d9c1fcc,P36,4,scene1,
Ryno,1692960610.4075418,,"Friday, August 25, 2023 at 10:50AM ",33f828e1-ffc9-463c-aee8-ccb3d0d56415,P36,6,scene1,1692960439.2016718
You,1692960600.7281609,,"Friday, August 25, 2023 at 10:50AM ",585a0e3b-b7a7-4630-89bd-efcafb13053c,P36,6,scene1,
Ryno,1692960438.7762525,"Yes! the word, the language! I need help.
I've lost all of my memories and I need your help to get them back.
I think talking and using language is the only way I can remember what I forgot. Would you chat with me so I can get my memory back?","Friday, August 25, 2023 at 10:47AM ",6a34c027-35a3-448e-880f-6287fe8c58b9,P36,4,scene1,1692960439.2016718
You,1692960418.9258425,,"Friday, August 25, 2023 at 10:46AM ",828e2d8a-89aa-44cd-ab29-75a6a9357e26,P36,3,prologue,
Ryno,1692960419.4147427,,"Friday, August 25, 2023 at 10:46AM ",b19cd51f-f221-4c7f-aaae-9ac22b6bc2c2,P36,3,prologue,
Ryno,1692960541.595665,What do I need to do to get your memory back?,"Friday, August 25, 2023 at 10:49AM ",bf692441-3bfc-4213-9fa6-16f87454c01c,P36,5,scene1,1692960439.2016718
You,1692960536.8277924,What do I need to do to get your memory back?,"Friday, August 25, 2023 at 10:48AM ",c92a4701-553f-45e2-a523-97b2fe2ef10e,P36,5,scene1,
You,1692960302.8875594,,"Friday, August 25, 2023 at 10:45AM ",efa0e977-1512-43dc-b62b-9e1c8aebb5fd,P36,2,prologue,
You,1693030786.6396177,手机,"Saturday, August 26, 2023 at 06:19AM ",05cdbc31-b646-49d9-8bb4-b042dd996ce3,p26,8,scene2,
Ryno,1693030654.4623528,"Ah, the Kingdom of Rok! That's a place from my world that I haven't thought about in a while. It was a thriving kingdom, full of vibrant life and culture. But then, something happened... I can't quite remember what. It's like a foggy dream. Can you ask me more about it? Maybe it will help clear the fog in my memory.","Saturday, August 26, 2023 at 06:17AM ",080a1de7-5b8a-4e82-8673-016621cc3d72,p26,6,scene2,1693030631.8455293
Ryno,1693030799.3796103,"Ah, the concept of a ""phone""! In my world, we had something similar, a device we called a ""Communitron"". It was a marvel of technology, allowing us to communicate across vast distances. But I wonder, how did we come to develop such a device? What were the steps that led to its creation? It's all a bit hazy. Could you perhaps ask more about the technology in my world? It might help me remember better.","Saturday, August 26, 2023 at 06:19AM ",0e22bdc9-8c79-4764-92a3-7785b276e0e7,p26,8,scene2,1693030631.8455293
Ryno,1693030323.7772255,"Yes! the word, the language! I need help.
I've lost all of my memories and I need your help to get them back.
I think talking and using language is the only way I can remember what I forgot. Would you chat with me so I can get my memory back?","Saturday, August 26, 2023 at 06:12AM ",105b40af-173f-4676-b140-0aae44ebcc1e,p26,4,scene1,1693030324.001347
You,1693030070.5528262,,"Saturday, August 26, 2023 at 06:07AM ",22d6e710-77e3-4721-85c6-843a0eda76a3,p26,2,prologue,
You,1693030845.808889,大量实验,"Saturday, August 26, 2023 at 06:20AM ",3ec5e012-792c-44af-b8dc-1106018d8c34,p26,9,scene2,
Ryno,1693030072.7371228,y... e...,"Saturday, August 26, 2023 at 06:07AM ",52a1651e-e897-4814-aed9-eddc509c0012,p26,2,prologue,
You,1693030643.0760312,洛克王国,"Saturday, August 26, 2023 at 06:17AM ",6935eff6-694a-4380-93c2-4a36fbe80f7c,p26,6,scene2,
You,1693030685.6014457,可以进化,"Saturday, August 26, 2023 at 06:18AM ",8353600d-686f-4c04-a0cd-d261d0061f7d,p26,7,scene2,
You,1693032945.7278836,好的,"Saturday, August 26, 2023 at 06:55AM ",84d09ea3-7c67-4693-8ce6-52bc5e24bd18,p26,5,scene2_questions,
Ryno,1693032946.2199826,"Hey stranger, just wanted to take a moment to thank you for helping me recollect this super important memory. But here's the thing: I still can't remember who I am or what I'm all about...
On the flip side, something interesting is happening. As these memories come flooding back, I'm also rediscovering my curiosity – something I hadn't felt in ages.","Saturday, August 26, 2023 at 06:55AM ",a04df4e0-3edd-4596-b9cd-8b78a49fcb10,p26,5,scene2_questions,1693031032.2266026
Ryno,1693030858.285076,"Ah, yes, the extensive experiments! I remember Elara, a brilliant scientist from my world, who was deeply fascinated by the Firewall materials. She spent countless hours researching and experimenting with this substance, hoping to find new, sustainable applications for it. But, one day, she made a shocking discovery. 
She found that the overuse and over-extraction of Firewall materials, along with the artificial harm to the natural environment caused by the consumption process, had triggered a chain reaction. This could lead","Saturday, August 26, 2023 at 06:20AM ",a8ff1548-472c-49a0-a3a4-ea460f654ef7,p26,9,scene2,1693030631.8455293
You,1693030682.063279,有怪兽,"Saturday, August 26, 2023 at 06:18AM ",ae0940b2-3f26-4f76-ac2c-56d5fa8e323e,p26,7,scene2,
Ryno,1693030631.9908776,"Ah! I kind of remember that.
It was a place... a big empty land, with broken ground. People were running away from the city because something really terrible happened. Please, ask more questions about this, it will help me remember better.","Saturday, August 26, 2023 at 06:17AM ",b8990ff0-bfb8-4256-9953-a635e132af90,p26,5,scene2,1693030631.8455293
Ryno,1693031032.3781056,"Oh, now I remember...
The real reason why things got bad... I'd forgotten, but now it's all coming back.
There was a huge disaster, like a mountain exploding and the weather changing really wildly. This made it really hard to live on earth anymore, and it was tougher to find resources we needed, like food and water.
Even worse, the grown-ups, including me, used too much of a special technology that let us live longer. But we didn't realize how much stuff we were using up. Then we forgot how to use this technology, and we didn't teach younger people about it.
The lack of some really important stuff, like the Firewall, made things even worse. People started fighting over the little resources that were left. It taught us a hard lesson about how we need to take care of our world better.
Now that I remember all this, I feel...
I feel really sad about what happened, but also strong and ready to help make our world better.","Saturday, August 26, 2023 at 06:23AM ",be293c29-46be-4e05-88af-2777e99fe98f,p26,5,scene2_animation,1693031032.2266026
Ryno,1693030697.3008287,"Ah, yes, the creatures! Monstrous beings that roamed the lands, especially the fearsome Pyrocoss. They were territorial reptiles, highly aggressive towards intruders. Their heat-conducting quills made them formidable opponents. But, I wonder, how did these creatures come to be? What kind of environment nurtured such deadly beings? It's all a blur to me. Could you perhaps ask more about these creatures or the environment they lived in? It might help me","Saturday, August 26, 2023 at 06:18AM ",cdf92965-4a47-4d39-891c-7b4bbaa461ab,p26,7,scene2,1693030631.8455293
You,1693031031.510393,危险,"Saturday, August 26, 2023 at 06:23AM ",d8c28488-903d-4f82-b37e-e72c94d98e46,p26,5,scene2_animation,
You,1693030631.5092337,可以,"Saturday, August 26, 2023 at 06:17AM ",db2ca0f2-429d-4ccb-8c26-f1fbb542f355,p26,5,scene2,
Ryno,1693030697.0999827,当然可以，进化是我们世界的一个自然过程。但你知道吗，我对这个词的理解有些模糊。在我的世界里，进化有时意味着一种变化，一种适应环境的方式。但我记得，有一次，我们的科技发展到了一个新的高度，我们开始使用一,"Saturday, August 26, 2023 at 06:18AM ",dda0c61b-1350-4c71-9a69-5ff62b42e9d7,p26,7,scene2,1693030631.8455293
You,1693030183.704316,,"Saturday, August 26, 2023 at 06:09AM ",e0cee776-45ff-46d0-8ff5-08819c33fcd3,p26,3,prologue,
Ryno,1693030184.262885,"y.eee..s, yes.. Yes!","Saturday, August 26, 2023 at 06:09AM ",e840fb3a-4e69-4f5c-983a-5c53ad730991,p26,3,prologue,
You,1693030323.3070683,文本冒险游戏,"Saturday, August 26, 2023 at 06:12AM ",ea11c960-2f16-4d00-af3e-9529eb341119,p26,4,scene1,
You,1692958891.6987295,It sure seems like things aren't slowing down.,"Friday, August 25, 2023 at 10:21AM ",12cff6e4-7a66-46f0-b47b-e38bd74093aa,p18,9,scene2_questions,
